"seq","genus_trusted","specific_epithet_trusted","country_trusted","county","state_province","urls"
43878,"Piper","arboreum","Brasil","","Rondônia","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0023329_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0023329/TileGroup0/0-0-0.jpg']"
43886,"Piper","arboreum","Brasil","Presidente Figueiredo","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0255981_nd/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0255981_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0255981/TileGroup0/0-0-0.jpg']"
43894,"Piper","arboreum","Brasil","Santa Isabel do Rio Negro","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0034057_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0034057/TileGroup0/0-0-0.jpg']"
43896,"Piper","arboreum","Brasil","São Gabriel da Cachoeira","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0053800_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0053800/TileGroup0/0-0-0.jpg']"
43900,"Piper","arboreum","Brasil","","Rondônia","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0091470_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0091470/TileGroup0/0-0-0.jpg']"
43903,"Piper","arboreum","Brasil","Rio Branco","Acre","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0098044_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0098044_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0098044/TileGroup0/0-0-0.jpg']"
43885,"Piper","arboreum","Brasil","Presidente Figueiredo","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0255940_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0255940/TileGroup0/0-0-0.jpg']"
10032,"Piper","gaudichaudianum","Brasil","Curitiba","Paraná","['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM033199/TileGroup0/0-0-0.jpg']"
43897,"Piper","arboreum","Brasil","São Gabriel da Cachoeira","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0053826_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0053826/TileGroup0/0-0-0.jpg']"
43895,"Piper","arboreum","Brasil","Aripuanã","Mato Grosso","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0053035_nd/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0053035_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0053035_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0053035/TileGroup0/0-0-0.jpg']"
10219,"Peperomia","glabella","Brasil","Guaratuba","Paraná","['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM045096/TileGroup0/0-0-0.jpg']"
43902,"Piper","arboreum","Brasil","Oriximiná","Pará","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0096278_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0096278_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0096278/TileGroup0/0-0-0.jpg']"
43905,"Piper","arboreum","Brasil","Caracaraí","Roraima","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0074822_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0074822/TileGroup0/0-0-0.jpg']"
43908,"Piper","arboreum","Brasil","Tucuruí","Pará","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0123006_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0123006_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0123006/TileGroup0/0-0-0.jpg']"
43914,"Piper","arboreum","Brasil","Alto Alegre","Roraima","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0027097_nd/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0027097_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0027097/TileGroup0/0-0-0.jpg']"
43921,"Piper","arboreum","Brasil","","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0040075_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0040075_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0040075/TileGroup0/0-0-0.jpg']"
43996,"Piper","bartlingianum","Brasil","Manaus","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0198650_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0198650/TileGroup0/0-0-0.jpg']"
43936,"Piper","augustum","Brasil","São Paulo de Olivença","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0217073_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0217073_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0217073/TileGroup0/0-0-0.jpg']"
20959,"Piper","amalago","Brasil","Sertanópolis","Paraná","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00214165/TileGroup0/0-0-0.jpg']"
43949,"Piper","baccans","Brasil","Manaus","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0179870_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0179870/TileGroup0/0-0-0.jpg']"
43927,"Piper","arboreum","Brasil","Alto Alegre","Roraima","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0020218_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0020218/TileGroup0/0-0-0.jpg']"
43937,"Piper","augustum","Brasil","Canutama","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0238650_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0238650/TileGroup0/0-0-0.jpg']"
43942,"Piper","baccans","Brasil","Manaus","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0179842_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0179842/TileGroup0/0-0-0.jpg']"
43946,"Piper","baccans","Brasil","Manaus","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0179860_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0179860/TileGroup0/0-0-0.jpg']"
43950,"Piper","baccans","Brasil","Manaus","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0179880_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0179880/TileGroup0/0-0-0.jpg']"
43966,"Piper","bartlingianum","Brasil","Humaitá","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0104753_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0104753/TileGroup0/0-0-0.jpg']"
44645,"Piper","hispidum","Brasil","Manaus","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0209491_nd/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0209491/TileGroup0/0-0-0.jpg']"
44031,"Piper","bartlingianum","Brasil","Caracaraí","Roraima","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0236497_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0236497_1/TileGroup0/0-0-0.jpg']"
43969,"Piper","bartlingianum","Brasil","Borba","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0113882_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0113882_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0113882/TileGroup0/0-0-0.jpg']"
44576,"Piper","glandulosissimum","Brasil","Tarauacá","Acre","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0024022_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0024022/TileGroup0/0-0-0.jpg']"
44033,"Piper","bartlingianum","Brasil","Caracaraí","Roraima","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0240935_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0240935/TileGroup0/0-0-0.jpg']"
43970,"Piper","bartlingianum","Brasil","Borba","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0113885_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0113885_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0113885/TileGroup0/0-0-0.jpg']"
43990,"Piper","bartlingianum","Brasil","Guajará-Mirim","Rondônia","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0180867_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0180867/TileGroup0/0-0-0.jpg']"
44005,"Piper","bartlingianum","Brasil","","Rondônia","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0213524_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0213524/TileGroup0/0-0-0.jpg']"
44026,"Piper","bartlingianum","Brasil","Presidente Figueiredo","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0227563_nd/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0227563_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0227563/TileGroup0/0-0-0.jpg']"
43999,"Piper","bartlingianum","Brasil","Manaus","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0198656_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0198656/TileGroup0/0-0-0.jpg']"
44030,"Piper","bartlingianum","Brasil","Caracaraí","Roraima","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0236430_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0236430/TileGroup0/0-0-0.jpg']"
44042,"Piper","bartlingianum","Brasil","Lábrea","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0025003_nd/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0025003_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0025003/TileGroup0/0-0-0.jpg']"
44036,"Piper","bartlingianum","Brasil","Caracaraí","Roraima","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0241000_nd/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0241000_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0241000_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0241000_1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0241000/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0241000_nd/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0241000_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0241000_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0241000_1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0241000/TileGroup0/0-0-0.jpg']"
44047,"Piper","bartlingianum","Brasil","Rorainópolis","Roraima","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0254633_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0254633/TileGroup0/0-0-0.jpg']"
44045,"Piper","bartlingianum","Brasil","Porto Velho","Rondônia","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0253717_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0253717/TileGroup0/0-0-0.jpg']"
44066,"Piper","bartlingianum","Brasil","Barcelos","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0050648_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0050648/TileGroup0/0-0-0.jpg']"
44541,"Piper","gaudichaudianum","Brasil","","Distrito Federal","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0094737_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0094737/TileGroup0/0-0-0.jpg']"
7508,"Peperomia","tetraphylla","Brasil","Tiradentes","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC149589/TileGroup0/0-0-0.jpg']"
44131,"Piper","callosum","Brasil","Porto Velho","Rondônia","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0213005_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0213005_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0213005/TileGroup0/0-0-0.jpg']"
44074,"Piper","bartlingianum","Brasil","","Rondônia","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0070805_nd/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0070805_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0070805/TileGroup0/0-0-0.jpg']"
10218,"Peperomia","urocarpa","Brasil","Guaratuba","Paraná","['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM044999/TileGroup0/0-0-0.jpg']"
44057,"Piper","bartlingianum","Brasil","","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0032101_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0032101/TileGroup0/0-0-0.jpg']"
44049,"Piper","bartlingianum","Brasil","Caracaraí","Roraima","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0255464_nd/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0255464_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0255464/TileGroup0/0-0-0.jpg']"
44067,"Piper","bartlingianum","Brasil","Tefé","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0053346_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0053346/TileGroup0/0-0-0.jpg']"
44073,"Piper","bartlingianum","Brasil","São Paulo de Olivença","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0068009_nd/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0068009_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0068009/TileGroup0/0-0-0.jpg']"
44075,"Piper","bartlingianum","Brasil","Barcelos","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0086297_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0086297_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0086297/TileGroup0/0-0-0.jpg']"
44078,"Piper","bartlingianum","Brasil","Itapiranga","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0087376_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0087376/TileGroup0/0-0-0.jpg']"
45766,"Piper","durilignum","Brasil","Presidente Figueiredo","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0227547_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0227547/TileGroup0/0-0-0.jpg']"
44080,"Piper","bartlingianum","Brasil","Oriximiná","Pará","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0094251_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0094251_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0094251/TileGroup0/0-0-0.jpg']"
44081,"Piper","bartlingianum","Brasil","Oriximiná","Pará","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0094319_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0094319_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0094319/TileGroup0/0-0-0.jpg']"
44098,"Piper","brasiliense","Brasil","Careiro","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0217742_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0217742/TileGroup0/0-0-0.jpg']"
45055,"Piper","peltatum","Brasil","Manaus","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0208066_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0208066/TileGroup0/0-0-0.jpg']"
44109,"Piper","cachimboense","Brasil","Jauru & Pontes e Lacerda","Mato Grosso","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0151211_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0151211_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0151211/TileGroup0/0-0-0.jpg']"
44111,"Piper","callosum","Brasil","Rio Branco","Acre","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0106154_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0106154_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0106154/TileGroup0/0-0-0.jpg']"
44102,"Piper","brasiliense","Brasil","","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0064278_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0064278_1e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0064278_1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0064278/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0064278_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0064278_1e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0064278_1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0064278/TileGroup0/0-0-0.jpg']"
44116,"Piper","callosum","Brasil","Alta Floresta","Mato Grosso","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0137907_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0137907/TileGroup0/0-0-0.jpg']"
44094,"Piper","brasiliense","Brasil","Borba","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0221729_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0221729/TileGroup0/0-0-0.jpg']"
10217,"Piper","solmsianum","Brasil","Guaratuba","Paraná","['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM044920/TileGroup0/0-0-0.jpg']"
44117,"Piper","callosum","Brasil","","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0153275_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0153275_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0153275/TileGroup0/0-0-0.jpg']"
44119,"Piper","callosum","Brasil","Itaituba","Pará","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0106383_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0106383/TileGroup0/0-0-0.jpg']"
44120,"Piper","callosum","Brasil","Brasiléia","Acre","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0173888_nd/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0173888_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0173888/TileGroup0/0-0-0.jpg']"
44142,"Piper","callosum","Brasil","Porto Velho","Rondônia","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0253752_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0253752/TileGroup0/0-0-0.jpg']"
44145,"Piper","callosum","Brasil","Marechal Traumaturgo","Acre","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0230926_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0230926/TileGroup0/0-0-0.jpg']"
44141,"Piper","callosum","Brasil","Porto Velho","Rondônia","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0253568_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0253568/TileGroup0/0-0-0.jpg']"
44144,"Piper","callosum","Brasil","Marechal Traumaturgo","Acre","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0231314_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0231314/TileGroup0/0-0-0.jpg']"
44166,"Piper","carniconnectivum","Brasil","Anajás","Pará","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0169729_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0169729_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0169729/TileGroup0/0-0-0.jpg']"
44175,"Piper","carniconnectivum","Brasil","Oriximinã","Pará","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0046261_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0046261/TileGroup0/0-0-0.jpg']"
44167,"Piper","carniconnectivum","Brasil","Itacoatiara","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0019373_nd/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0019373_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0019373/TileGroup0/0-0-0.jpg']"
44188,"Piper","cernuum","Brasil","Marabá","Pará","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0078257_nd/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0078257_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0078257/TileGroup0/0-0-0.jpg']"
44206,"Piper","consanguineum","Brasil","Tefé","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0106521_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0106521/TileGroup0/0-0-0.jpg']"
44208,"Piper","consanguineum","Brasil","Almeirim","Pará","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0149278_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0149278_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0149278/TileGroup0/0-0-0.jpg']"
9854,"Piper","gaudichaudianum","Brasil","Campina Grande do Sul","Paraná","['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM044878/TileGroup0/0-0-0.jpg']"
44187,"Piper","cernuum","Brasil","Costa Marques","Rondônia","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0120942_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0120942/TileGroup0/0-0-0.jpg']"
44207,"Piper","consanguineum","Brasil","Benevides","Pará","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0119710_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0119710/TileGroup0/0-0-0.jpg']"
44232,"Piper","consanguineum","Brasil","Porto Velho","Rondônia","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0253664_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0253664/TileGroup0/0-0-0.jpg']"
